,offense,offense_conference,offense_score,defense,defense_conference,defense_score,drive_id,id,period,minutes,seconds,down,distance,yard_line,yards_to_goal,play_type,play_text,yards_gained,ppa
1966,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224919,401112249103988480,3,1,14,2,5,45,55,Pass Incompletion,Aidan Smith pass incomplete to Riley Lees,0,-1.1686934633483474
1964,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224919,401112249103988480,3,0,0,0,5,0,100,End Period,End of 3rd Quarter,0,
1960,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224919,401112249104849920,4,15,0,3,15,50,50,Pass Incompletion,Aidan Smith pass incomplete to Ramaud Chiaokhiao-Bowman,0,-0.5063241687072191
1961,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224919,401112249104849920,4,15,0,2,15,50,50,Pass Incompletion,Aidan Smith pass incomplete to Drake Anderson,0,-0.8386656081808663
1962,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224919,401112249104849920,4,15,0,1,10,55,45,Rush,Drake Anderson run for a loss of 5 yards to the 50 yard line,-5,-2.1179584248948107
1963,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224919,401112249104849920,4,15,0,4,15,50,50,Punt,"Andrew David punt for 33 yds, fair catch by Jackson Anthrop at the Prdue 17",0,
1971,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224921,401112249104876288,4,12,36,1,10,54,46,Rush,Drake Anderson run for 2 yds to the Prdue 44,2,-0.5661525320140282
1972,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224921,401112249104876288,4,12,36,2,8,56,44,Pass Reception,Aidan Smith pass complete to Berkeley Holman for 33 yds to the Prdue 11 for a 1ST down,33,1.5877005267805675
1973,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224921,401112249104876288,4,12,36,1,10,89,11,Rush,Drake Anderson run for 3 yds to the Prdue 8,3,-0.094911316302818
1974,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224921,401112249104888896,4,11,10,2,7,92,8,Passing Touchdown,Aidan Smith pass complete to Riley Lees for 8 yds for a TD (Two-Point Conversion failed ),8,2.616650729670743
1977,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224922,401112249104888896,4,11,10,1,0,35,65,Kickoff,Trey Finison kickoff for 65 yds for a touchback,0,
1980,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,401112249104905216,4,9,47,1,20,76,24,Rush,Drake Anderson run for 4 yds to the Prdue 20,4,-0.0679031179051145
1983,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,401112249104905216,4,9,47,2,3,57,43,Rush,Drake Anderson run for 6 yds to the Prdue 37 for a 1ST down,6,0.1998965978713478
1984,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,401112249104905216,4,9,47,1,10,50,50,Rush,Aidan Smith run for 7 yds to the Prdue 43,7,0.590106702773282
1985,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,401112249104905216,4,9,47,3,3,45,55,Pass Reception,Aidan Smith pass complete to Riley Lees for 5 yds to the 50 yard line for a 1ST down,5,1.6931066719691523
1987,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,401112249104905216,4,9,47,2,6,42,58,Rush,Drake Anderson run for 3 yds to the Nwest 45,3,-0.4154899070251864
1988,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,401112249104905216,4,9,47,1,10,38,62,Rush,Drake Anderson run for 4 yds to the Nwest 42,4,-0.1660250563858484
1991,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,401112249104905216,4,9,47,2,2,82,18,Rush,Drake Anderson run for 4 yds to the Prdue 14 for a 1ST down,4,-0.3120206216721895
1993,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,401112249104905216,4,9,47,1,10,63,37,Rush,Drake Anderson run for 4 yds to the Prdue 33,4,-0.0758857249965158
1994,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,401112249104905216,4,9,47,1,10,86,14,Penalty,"Anderson, Drake rush for no gain to the PUR14 (Karlaftis), PENALTY NU holding (Slater, Rashawn) 10 yards to the PUR24, NO PLAY.",-10,
1995,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,401112249104905216,4,9,47,1,10,74,26,Rush,Drake Anderson run for 8 yds to the Prdue 18,8,0.4837395689012885
1996,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,401112249104905216,4,9,47,3,1,72,28,Fumble Recovery (Own),"Aidan Smith run for no gain to the Prdue 26 Aidan Smith fumbled, recovered by Nwest Tyler Haskins for a 1ST down",0,-0.8246901229167243
1997,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,401112249104905216,4,9,47,2,6,67,33,Rush,Tyler Haskins run for 5 yds to the Prdue 28,5,0.0854153061872137
1981,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,401112249104967616,4,3,23,2,16,80,20,Timeout,"Timeout PURDUE, clock 03:23",0,
1992,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,401112249104967616,4,3,23,2,16,80,20,Rush,Drake Anderson run for 5 yds to the Prdue 15,5,0.0279568441747015
1982,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,401112249104967872,4,3,20,3,11,85,15,Timeout,"Timeout PURDUE, clock 03:20",0,
1990,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,401112249104967872,4,3,20,3,11,85,15,Rush,Drake Anderson run for 1 yd to the Prdue 14,1,-0.451551670360866
1986,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,401112249104976512,4,2,34,4,10,86,14,Timeout,"Timeout NORTHWESTERN, clock 02:34",0,
1989,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,401112249104976896,4,2,30,4,10,86,14,Field Goal Missed,Charlie Kuhbander 32 yd FG MISSED,32,
2018,Northwestern,Big Ten,14,UMass,FBS Independents,6,40111225010,401112250102924032,2,7,59,1,0,35,65,Kickoff,"Trey Finison kickoff for 62 yds , Isaiah Rodgers return for 32 yds to the UMass 35",32,
2022,Northwestern,Big Ten,14,UMass,FBS Independents,6,40111225011,401112250102934272,2,6,56,1,10,5,95,Rush,Evan Hull run for 4 yds to the Nwest 9,4,-0.03441629082403441
2023,Northwestern,Big Ten,14,UMass,FBS Independents,6,40111225011,401112250102934272,2,6,56,2,10,57,43,Rush,Aidan Smith run for 5 yds to the UMass 38,5,0.0703475885513392
2024,Northwestern,Big Ten,14,UMass,FBS Independents,6,40111225011,401112250102934272,2,6,56,1,10,57,43,Pass Incompletion,Aidan Smith pass incomplete to Berkeley Holman,0,-0.9391692565688832
2025,Northwestern,Big Ten,14,UMass,FBS Independents,6,40111225011,401112250102934272,2,6,56,2,6,9,91,Rush,Evan Hull run for 48 yds to the UMass 43 for a 1ST down,48,3.600408250927984
2020,Northwestern,Big Ten,14,UMass,FBS Independents,6,40111225011,401112250102947392,2,5,25,3,5,62,38,Timeout,"Timeout MASSACHUSETTS, clock 05:25",0,
2021,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225011,401112250102948096,2,5,18,3,5,62,38,Rushing Touchdown,Evan Hull run for 38 yds for a TD (Charlie Kuhbander KICK),38,4.221191755948398
2029,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225012,401112250102948096,2,5,18,1,0,35,65,Kickoff,Trey Finison kickoff for 65 yds for a touchback,0,
2032,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225013,401112250102965824,2,3,41,2,9,39,61,Rush,Evan Hull run for 7 yds to the Nwest 46,7,0.5577456723073304
2033,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225013,401112250102965824,2,3,41,1,10,38,62,Rush,Evan Hull run for 1 yd to the Nwest 39,1,-0.8867433222723466
2034,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225013,401112250102965824,2,3,41,3,2,46,54,Rush,Jason Whittaker run for a loss of 1 yard to the Nwest 45,-1,-1.1603940506375459
2035,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225013,401112250102986624,2,1,33,4,3,45,55,Punt,"Andrew David punt for 33 yds, punt out-of-bounds at the NORTHWSTRN 22 MASSACHUSETTS Penalty, Offensive holding (Josh Wallace) to the UMass 12",43,
2036,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225013,401112250102986624,2,1,33,4,3,45,55,Timeout,"Timeout NORTHWESTERN, clock 01:33",0,
2042,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225015,401112250102998720,2,0,12,1,10,38,62,Rush,TEAM run for a loss of 1 yard to the Nwest 37,-1,-1.26942490973284
2043,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225015,401112250102998720,2,0,0,0,10,0,100,End of Half,End of 2nd Quarter,0,
2050,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225016,401112250103849920,3,15,0,2,11,35,65,Kickoff,"Trey Finison kickoff for 57 yds , Isaiah Rodgers return for 22 yds to the UMass 30",22,
2052,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225017,401112250103874816,3,12,51,1,10,15,85,Rush,Evan Hull run for 5 yds to the Nwest 20,5,0.07707751106059126
2053,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225017,401112250103874816,3,12,51,2,2,34,66,Rush,Evan Hull run for no gain to the Nwest 34,0,-1.160861409137997
2054,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225017,401112250103874816,3,12,51,2,5,20,80,Rush,Riley Lees run for 4 yds to the Nwest 24,4,-0.06867193679817786
2055,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225017,401112250103874816,3,12,51,4,1,35,65,Punt,"Andrew David punt for 36 yds, fair catch by Isaiah Rodgers at the UMass 29",0,
2056,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225017,401112250103874816,3,12,51,3,2,34,66,Rush,Evan Hull run for 1 yd to the Nwest 35,1,-0.527621238729834
2057,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225017,401112250103874816,3,12,51,1,10,26,74,Pass Reception,Aidan Smith pass complete to Riley Lees for 8 yds to the Nwest 34,8,0.9306943515415842
2058,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225017,401112250103874816,3,12,51,3,1,24,76,Rush,Evan Hull run for 2 yds to the Nwest 26 for a 1ST down,2,0.6057796631518304
2066,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225019,401112250103928128,3,7,18,2,8,27,73,Fumble Recovery (Opponent),"Berkeley Holman run for a loss of 6 yards to the Nwest 21 Berkeley Holman fumbled, recovered by UMass Chinedu Ogbonna",-6,
2067,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225019,401112250103928128,3,7,18,1,10,25,75,Rush,Evan Hull run for 2 yds to the Nwest 27,2,-0.45260367932203766
2073,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225021,401112250103954304,3,4,56,1,10,25,75,Rush,Aidan Smith run for 4 yds to the Nwest 29,4,-0.1142886249388964
2074,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225021,401112250103954304,3,4,56,4,1,34,66,Punt,"Andrew David punt for 34 yds, fair catch by Isaiah Rodgers at the UMass 32",0,
2075,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225021,401112250103954304,3,4,56,3,3,32,68,Rush,Evan Hull run for 2 yds to the Nwest 34,2,-0.3345261769981986
2076,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225021,401112250103954304,3,4,56,2,6,29,71,Rush,Evan Hull run for 3 yds to the Nwest 32,3,-0.2748655161762548
2079,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225023,401112250103977216,3,2,27,3,9,89,11,Fumble Recovery (Own),"Aidan Smith sacked by Billy Wooden for a loss of 5 yards to the UMass 13 Aidan Smith fumbled, recovered by Nwest Jared Thomas , return for 0 yards",-5,-1.2008334327512298
2080,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225023,401112250103977216,3,2,27,2,9,89,11,Pass Incompletion,Aidan Smith pass incomplete,0,-0.2954261778871175
2081,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225023,401112250103977216,3,2,27,1,10,88,12,Rush,Evan Hull run for 1 yd to the UMass 11,1,-0.234891535825625
2082,Northwestern,Big Ten,24,UMass,FBS Independents,6,40111225023,401112250103989824,3,1,1,4,11,87,13,Field Goal Good,Charlie Kuhbander 31 yd FG GOOD,31,-0.2364421834107624
2083,Northwestern,Big Ten,24,UMass,FBS Independents,6,40111225024,401112250103989824,3,1,1,1,0,35,65,Kickoff,"Trey Finison kickoff for 53 yds , Isaiah Rodgers return for 9 yds to the UMass 21",9,
2092,Northwestern,Big Ten,31,UMass,FBS Independents,6,40111225025,401112250104865728,4,13,42,1,10,54,46,Rushing Touchdown,Evan Hull run for 46 yds for a TD (Charlie Kuhbander KICK),46,3.5432874081344643
2096,Northwestern,Big Ten,31,UMass,FBS Independents,6,40111225026,401112250104865728,4,13,42,1,0,35,65,Kickoff,"Trey Finison kickoff for 57 yds , Isaiah Rodgers return for 15 yds to the UMass 23",15,
2098,Northwestern,Big Ten,31,UMass,FBS Independents,6,40111225027,401112250104878912,4,12,10,3,2,52,48,Rush,Evan Hull run for 9 yds to the UMass 39 for a 1ST down,9,1.559147729611503
2100,Northwestern,Big Ten,31,UMass,FBS Independents,6,40111225027,401112250104878912,4,12,10,2,3,68,32,Rush,Evan Hull run for 1 yd to the UMass 31,1,-0.614164943527289
2101,Northwestern,Big Ten,31,UMass,FBS Independents,6,40111225027,401112250104878912,4,12,10,1,10,61,39,Rush,Andrew Marty run for 7 yds to the UMass 32,7,0.435345095661706
2102,Northwestern,Big Ten,31,UMass,FBS Independents,6,40111225027,401112250104878912,4,12,10,2,2,52,48,Rush,Evan Hull run for no gain to the UMass 48,0,-1.289476053277193
2103,Northwestern,Big Ten,31,UMass,FBS Independents,6,40111225027,401112250104878912,4,12,10,1,10,44,56,Rush,Andrew Marty run for 8 yds to the UMass 48,8,0.960072550113445
2099,Northwestern,Big Ten,38,UMass,FBS Independents,6,40111225027,401112250104909312,4,9,6,3,2,69,31,Rushing Touchdown,Evan Hull run for 31 yds for a TD (Charlie Kuhbander KICK),31,3.319258402797134
2108,Northwestern,Big Ten,38,UMass,FBS Independents,6,40111225028,401112250104909312,4,9,6,1,0,35,65,Kickoff,N/A on-side kick recovered by NORTHWESTERN at the UMass 33,0,
2104,Northwestern,Big Ten,38,UMass,FBS Independents,6,40111225028,401112250104909632,4,9,3,2,7,84,16,Rush,Andrew Marty run for 5 yds to the UMass 11,5,0.063023913170385
2106,Northwestern,Big Ten,38,UMass,FBS Independents,6,40111225028,401112250104909632,4,9,3,3,1,76,24,Penalty,"MASSACHUSETTS Penalty,  (5 Yards) to the UMass 19 for a 1ST down",5,
2107,Northwestern,Big Ten,38,UMass,FBS Independents,6,40111225028,401112250104909632,4,9,3,1,10,67,33,Rush,Raymond Niro III run for 4 yds to the UMass 29,4,-0.059449490714332
2109,Northwestern,Big Ten,38,UMass,FBS Independents,6,40111225028,401112250104909632,4,9,3,1,10,81,19,Rush,Raymond Niro III run for 3 yds to the UMass 16,3,-0.114691276393927
2110,Northwestern,Big Ten,38,UMass,FBS Independents,6,40111225028,401112250104909632,4,9,3,2,6,71,29,Rush,Raymond Niro III run for 5 yds to the UMass 24,5,0.081101471728376
2105,Northwestern,Big Ten,45,UMass,FBS Independents,6,40111225028,401112250104946304,4,5,36,3,2,89,11,Rushing Touchdown,Raymond Niro III run for 11 yds for a TD (Drew Luckenbaugh KICK),11,2.656114991861065
2111,Northwestern,Big Ten,45,UMass,FBS Independents,6,40111225029,401112250104946304,4,5,36,1,0,35,65,Kickoff,"Drew Luckenbaugh kickoff for 36 yds , Josiah Johnson return for 12 yds to the UMass 41",12,
2118,Northwestern,Big Ten,45,UMass,FBS Independents,6,40111225030,401112250104968512,4,3,14,2,1,37,63,Fumble Recovery (Own),"Conrad Rowley run for no gain to the Nwest 24 Conrad Rowley fumbled, recovered by Nwest Raymond Niro III",0,-1.3525059917777753
2120,Northwestern,Big Ten,45,UMass,FBS Independents,6,40111225030,401112250104968512,4,3,14,1,10,28,72,Rush,Raymond Niro III run for 9 yds to the Nwest 37,9,1.3191287933513696
2121,Northwestern,Big Ten,45,UMass,FBS Independents,6,40111225030,401112250104968512,4,3,14,3,14,24,76,Rush,Raymond Niro III run for 10 yds to the Nwest 34,10,0.2641686550431519
2117,Northwestern,Big Ten,45,UMass,FBS Independents,6,40111225030,401112250104986176,4,1,37,4,4,34,66,Rush,Raymond Niro III run for 3 yds to the Nwest 37,3,-0.025331532021024117
2119,Northwestern,Big Ten,45,UMass,FBS Independents,6,40111225030,401112250104986176,4,1,37,4,4,34,66,Timeout,"Timeout NORTHWESTERN, clock 01:37",0,
